,companyName,layoffDate,noticeDate,numAffected,State
9237,Zirkle Fruit Company,2019-10-17,2019-08-16,95,WA
9238,Food Services of America,2019-10-14,2019-09-13,200,WA
9239,Katerra,2019-10-09,2019-10-10,58,WA
9240,Seneca Foods Corporation,2019-10-05,2019-08-06,300,WA
9241,Keiro Northwest ,2019-10-01,2019-06-28,259,WA
9242,AECOM,2019-09-30,2019-07-31,10,WA
9243,HMS Host,2019-09-30,2019-07-30,21,WA
9244,United Natural Foods/SUPERVALU,2019-09-28,2019-08-02,280,WA
9245,Salvation Army,2019-09-27,2019-07-23,58,WA
9246,Futurewei,2019-09-23,2019-07-23,41,WA
9247,Sky Chefs ,2019-09-15,2019-07-16,49,WA
9248,Premier XD,2019-09-11,2019-09-11,99,WA
9249,Premier XD,2019-09-11,2019-09-11,7,WA
9250,United Natural Foods/SUPERVALU,2019-09-08,2019-07-15,116,WA
9251,Brinderson,2019-09-05,2019-08-29,61,WA
9252,Capital One,2019-09-01,2019-06-26,146,WA
9253,Community Psychiatric Clinic,2019-08-31,2019-07-03,26,WA
9254,Whole Foods Market,2019-08-18,2019-06-21,121,WA
9255,Kindred Hospital,2019-08-09,2019-06-13,166,WA
9256,Nordstrom,2019-08-09,2019-06-10,167,WA
9257,Ostrom's Mushroom Farms,2019-08-05,2019-06-03,239,WA
9258,Teck,2019-07-31,2019-05-30,210,WA
9259,"Security Industry Specialists, Inc.",2019-07-26,2019-05-28,1066,WA
9260,Macy's,2019-07-23,2019-05-28,134,WA
9261,"REC Silicon, Inc. ",2019-07-15,2019-07-16,100,WA
9262,idX West,2019-06-14,2019-04-16,61,WA
9263,McKesson,2019-06-07,2019-04-03,67,WA
9264,Web.com,2019-06-01,2019-03-29,64,WA
9265,"ABM Aviation, Inc.",2019-05-13,2019-03-08,176,WA
9266,Brooks,2019-05-03,2019-03-05,67,WA
9267,JCPenney,2019-05-03,2019-03-01,113,WA
9268,Lowes,2019-04-27,2019-02-27,175,WA
9269,Walmart,2019-04-19,2019-03-25,80,WA
9270,JELD WEN,2019-04-05,2019-02-01,179,WA
9271,HMS Host,2019-03-31,2019-02-01,202,WA
9272,ArenaNet,2019-03-01,2019-02-25,143,WA
9273,Skagit Bank,2019-03-01,2019-01-22,60,WA
9274,Employee Transportation Services,2019-02-28,2018-12-18,75,WA
9275,Providence,2019-02-25,2018-12-03,26,WA
9276,Thomson Reuters,2019-02-08,2018-12-06,58,WA
9277,"Legacy Fruit Packers, LLC",2019-02-06,2019-02-06,199,WA
9278,"Larson Orchard Management, Inc.",2019-02-06,2019-02-06,807,WA
9279,"Valley Fruit III, LLC",2019-02-06,2019-02-06,1009,WA
9280,Tacoma News Tribune,2019-02-03,2018-11-29,67,WA
9281,QualChoice Health Plan Services,2018-12-31,2018-10-31,164,WA
9282,ZymoGenetics,2018-12-31,2018-10-31,63,WA
9283,Vertafore,2018-12-31,2018-09-21,53,WA
9284,Julep Beauty,2018-12-19,2018-12-21,102,WA
9285,"Twin City Foods, Inc.",2018-12-01,2018-10-04,65,WA
9286,State Farm,2018-10-31,2018-09-05,269,WA
9287,Arvato,2018-09-28,2018-07-12,168,WA
9288,Conduent,2018-07-31,2018-06-01,304,WA
9289,Wargaming (Seattle) Inc.,2018-07-22,2018-05-24,155,WA
9290,Menzies Aviation,2018-07-08,2018-05-11,63,WA
9291,Sears,2018-07-08,2018-04-25,68,WA
9292,Flow International,2018-06-30,2018-03-29,110,WA
9293,Flow International,2018-06-30,2018-03-29,110,WA
9294,Jorgensen Forge,2018-06-18,2018-04-20,101,WA
9295,Jorgensen Forge,2018-06-18,2018-04-20,101,WA
9296,A.O. Smith,2018-06-15,2018-04-13,57,WA
9297,A.O. Smith,2018-06-15,2018-04-13,57,WA
9298,Lionbridge,2018-06-10,2018-04-06,119,WA
9299,Lionbridge,2018-06-10,2018-04-06,119,WA
9300,CHI Franciscan Health,2018-05-27,2018-03-20,51,WA
9301,CHI Franciscan Health,2018-05-27,2018-03-20,51,WA
9302,"Twin City Foods, Inc.",2018-05-18,2018-03-20,92,WA
9303,"Twin City Foods, Inc.",2018-05-18,2018-03-20,92,WA
9304,Hitachi,2018-05-01,2018-03-02,61,WA
9305,Hitachi,2018-05-01,2018-03-02,61,WA
9306,Georgia Pacific Corporation,2018-05-01,2018-01-30,243,WA
9307,Pacific Seafood,2018-04-30,2018-02-26,69,WA
9308,Pacific Seafood,2018-04-30,2018-02-26,69,WA
9309,Marine View Beverage,2018-04-27,2018-02-22,5,WA
9310,Marine View Beverage,2018-04-27,2018-02-22,70,WA
9311,Marine View Beverage,2018-04-27,2018-02-22,138,WA
9312,Marine View Beverage,2018-04-27,2018-02-22,9,WA
9313,Marine View Beverage,2018-04-27,2018-02-22,56,WA
9314,Marine View Beverage,2018-04-27,2018-02-22,5,WA
9315,Marine View Beverage,2018-04-27,2018-02-22,70,WA
9316,Marine View Beverage,2018-04-27,2018-02-22,138,WA
9317,Marine View Beverage,2018-04-27,2018-02-22,9,WA
9318,Marine View Beverage,2018-04-27,2018-02-22,56,WA
9319,ASM Research,2018-03-27,2018-02-01,7,WA
9320,ASM Research,2018-03-27,2018-02-01,7,WA
9321,Sam's Club,2018-03-16,2018-01-11,168,WA
9322,Sam's Club,2018-03-16,2018-01-11,179,WA
9323,Sam's Club,2018-03-16,2018-01-11,148,WA
9324,Cenveo Corporation,2018-02-21,2018-02-21,62,WA
9325,Cenveo Corporation,2018-02-21,2018-02-21,62,WA
9326,Northrop Grumman,2018-01-12,2017-11-14,43,WA
9327,Zenith Education Group,2018-01-08,2017-11-07,29,WA
9328,Zenith Education Group,2018-01-08,2017-11-07,45,WA
9329,"ABM Aviation, Inc.",2018-01-01,2017-11-09,171,WA
9330,Boeing,2018-01-01,2017-11-02,2,WA
9331,The Hacker Group,2017-12-31,2017-11-01,17,WA
9332,"Northwest Trustee Services, Inc.",2017-12-12,2017-10-13,25,WA
9333,"Foreclosure Expeditors Initiators, LLC",2017-12-12,2017-10-13,4,WA
9334,"RCO Legal, PS",2017-12-12,2017-10-13,12,WA
9335,"Realty in Motion, LLC",2017-12-12,2017-10-13,27,WA
9336,Providence Medical Center,2017-12-08,2017-10-10,62,WA
9337,The Hacker Group,2017-12-04,2017-10-31,65,WA
9338,"Associated Materials, Inc.",2017-11-27,2017-09-26,87,WA
9339,Boeing,2017-11-17,2017-09-18,18,WA
9340,Boeing,2017-10-20,2017-08-24,74,WA
9341,Wells Fargo Home Mortgage Servicing,2017-10-09,2017-08-10,72,WA
9342,Vertafore,2017-10-01,2017-07-17,121,WA
9343,Boeing,2017-09-22,2017-07-27,220,WA
9344,APM Terminals,2017-09-22,2017-07-25,12,WA
9345,Le Eco,2017-09-18,2017-07-24,25,WA
9346,K-Mart,2017-09-10,2017-06-29,67,WA
9347,Space Needle,2017-09-05,2017-06-15,153,WA
9348,Boeing,2017-08-25,2017-06-30,89,WA
9349,Adventist Health,2017-08-24,2017-06-21,371,WA
9350,"KIK Tacoma, Inc.",2017-08-11,2017-07-12,20,WA
9351,Boeing,2017-07-21,2017-05-23,337,WA
9352,Electronic Arts Inc,2017-07-03,2017-05-08,45,WA
9353,Spectrum Glass Company,2017-06-30,2017-05-01,14,WA
9354,Railex,2017-06-30,2017-04-12,88,WA
9355,Boeing,2017-06-23,2017-05-08,580,WA
9356,Caradigm LLC,2017-06-14,2017-04-12,39,WA
9357,Ostrom's Mushroom Farms,2017-06-01,2017-03-30,65,WA
9358,Boeing,2017-05-19,2017-03-23,245,WA
9359,Hearth and Home Technologies,2017-05-18,2017-02-09,90,WA
9360,Harman (Harman International Industries),2017-05-04,2017-03-02,86,WA
9361,Menzies Aviation,2017-05-01,2017-03-03,949,WA
9362,PeaceHealth,2017-04-30,2017-02-16,142,WA
9363,Crown Resources Corporation/Echo Bay Minerals Company (KRB),2017-04-10,2017-02-10,95,WA
9364,BAE Systems,2017-03-31,2017-01-31,59,WA
9365,Glu Mobile Washington Inc.,2017-03-11,2017-01-10,58,WA
9366,"Nippon Paper Indsutries USA, Co. Ltd.",2017-03-06,2017-03-06,151,WA
9367,Macy's,2017-03-06,2017-01-05,135,WA
9368,Seattle Sportservice Inc,2017-02-14,2016-12-16,761,WA
9369,Omak Wood Products,2017-01-29,2016-12-08,217,WA
9370,Garco,2017-01-14,2016-11-15,112,WA
9371,Voicebox Technologies Corporation,2017-01-05,2017-01-05,115,WA
9372,"Healthy Options, LLC",2017-01-01,2016-10-28,66,WA
9373,Spectrum Health Systems Inc,2016-12-31,2017-01-03,79,WA
9374,Intel Corporation,2016-12-31,2016-11-15,77,WA
9375,"Healthways SC, LLC",2016-12-31,2016-10-18,68,WA
9376,"Ocean Beauty Seafoods, Inc",2016-12-30,2016-10-31,69,WA
9377,Disney Social Games,2016-12-20,2016-09-14,61,WA
9378,Boeing,2016-12-16,2016-10-18,56,WA
9379,"Hollander Investments, Inc.",2016-12-05,2016-10-12,84,WA
9380,Hearthstone Cottages,2016-11-30,2016-10-31,48,WA
9381,Hearthstone Cottages,2016-11-30,2016-10-31,36,WA
9382,Colonial Vista Retirement Centers,2016-11-30,2016-10-31,70,WA
9383,Colonial Vista Retirement Centers,2016-11-30,2016-10-31,149,WA
9384,L'Oreal USA,2016-11-21,2016-09-20,120,WA
9385,Spectrum Glass Company,2016-11-14,2016-09-26,7,WA
9386,Jorgensen Forge,2016-10-31,2016-10-14,111,WA
9387,W.G. Cells,2016-10-22,2016-08-24,64,WA
9388,Boeing,2016-10-21,2016-08-24,116,WA
9389,"Capital One Investing, LLC",2016-10-01,2016-10-03,239,WA
9390,Triumph Structures-Everett,2016-09-30,2016-07-11,99,WA
9391,Spectrum Glass Company,2016-09-14,2016-07-18,6,WA
9392,Trading Company Stores,2016-09-10,2016-07-13,53,WA
9393,Trading Company Stores,2016-09-10,2016-07-13,76,WA
9394,Trading Company Stores,2016-09-10,2016-07-13,83,WA
9395,Minerallac,2016-09-01,2016-06-23,9,WA
9396,DCS Facility Services,2016-08-31,2016-07-01,220,WA
9397,Boeing,2016-08-19,2016-06-22,99,WA
9398,Boeing,2016-07-22,2016-06-01,211,WA
9399,Olympic Panel Products,2016-07-22,2016-05-23,217,WA
9400,Summit Management Company,2016-07-14,2016-05-18,3,WA
9401,Spectrum Glass Company,2016-07-14,2016-05-18,124,WA
9402,Washington Closure Hanford,2016-07-01,2016-05-10,435,WA
9403,Forever 21 Retail,2016-06-22,2016-05-25,70,WA
9404,Cablecraft Motion Controls,2016-06-16,2016-04-21,38,WA
9405,Broadspectrum,2016-06-09,2016-05-20,57,WA
9406,Cascade Valley Hospital & Clinics,2016-05-31,2016-04-01,418,WA
9407,Xerox Commercial Solutioins,2016-05-31,2016-04-01,98,WA
9408,Sterling Life Insurance Company,2016-05-11,2016-03-16,55,WA
9409,Haggen Food & Pharmacy,2016-05-10,2016-03-11,78,WA
9410,Haggen Food & Pharmacy,2016-05-10,2016-03-11,67,WA
9411,Haggen Food & Pharmacy,2016-05-09,2016-03-09,71,WA
9412,Haggen Food & Pharmacy,2016-05-09,2016-03-09,54,WA
9413,Albertson's LLC,2016-05-07,2016-03-07,65,WA
9414,Xerox Commercial Solutioins,2016-05-06,2016-03-07,325,WA
9415,CRF Frozen Foods,2016-05-03,2016-05-12,250,WA
9416,Locating Inc.,2016-05-01,2016-03-08,60,WA
9417,Maslow Media Group,2016-04-30,2016-02-26,8,WA
9418,University of Phoenix,2016-04-29,2016-03-02,4,WA
9419,"Apollo Education Group, Inc. (AEG)",2016-04-29,2016-03-02,72,WA
9420,Wells Fargo Home Mortgage Servicing,2016-04-03,2016-03-17,1,WA
9421,Wells Fargo Home Mortgage Servicing,2016-04-03,2016-02-03,59,WA
9422,Mycom North America,2016-03-31,2016-03-22,2,WA
9423,Cardinal Health,2016-03-31,2016-02-01,59,WA
9424,Macy's,2016-03-14,2016-01-07,94,WA
9425,Haggen Food & Pharmacy,2016-03-08,2016-01-08,87,WA
9426,Concentrix,2016-03-04,2016-02-03,520,WA
9427,Hoquiam Plywood Products,2016-02-15,2015-12-18,90,WA
9428,Omak Wood Products,2016-02-12,2015-12-15,184,WA
9429,Management & Training Corporation,2016-01-31,2015-12-02,90,WA
9430,Alcoa Intalco Works,2016-01-18,2015-11-19,465,WA
9431,Alcoa Inc.,2016-01-05,2015-11-09,415,WA
9432,Aramark Sports & Entertainment,2015-12-31,2015-12-10,78,WA
9433,CH2M,2015-12-07,2015-10-20,128,WA
9434,Graphic Packaging,2015-12-03,2015-10-08,108,WA
9435,Haggen Food & Pharmacy,2015-11-24,2015-09-25,1073,WA
9436,JACO Environmental,2015-11-23,2015-11-24,154,WA
9437,CH2M,2015-11-20,2015-09-23,128,WA
9438,Red Lion Hotel,2015-10-31,2015-08-26,82,WA
9439,Boeing,2015-10-23,2015-08-24,39,WA
9440,Haggen Food & Pharmacy,2015-10-13,2015-08-14,62,WA
9441,Boeing,2015-09-18,2015-07-22,172,WA
9442,Mount Baker Vapor,2015-09-15,2015-07-13,92,WA
9443,Sodexo,2015-08-31,2015-06-30,63,WA
9444,HTC America,2015-08-25,2015-08-24,85,WA
9445,Interfor,2015-08-24,2015-08-24,127,WA
9446,Boeing,2015-08-21,2015-06-22,23,WA
9447,Bags,2015-08-14,2015-06-17,190,WA
9448,HTC America,2015-08-10,2015-08-10,23,WA
9449,HTC America Innovation,2015-08-10,2015-08-10,24,WA
9450,Boeing,2015-07-14,2015-06-11,18,WA
9451,Golden Nugget Tukwila Casino,2015-06-26,2015-04-27,69,WA
9452,Simpson Lumber Company,2015-06-25,2015-04-27,275,WA
9453,Emeritus Senior Living,2015-06-24,2015-04-27,10,WA
9454,Boeing,2015-06-19,2015-04-23,153,WA
9455,Federal Home Loan Bank,2015-06-01,2015-04-02,109,WA
9456,Interfor,2015-05-22,2015-05-28,90,WA
9457,Triumph Composite Systems,2015-05-11,2015-03-09,25,WA
9458,"Ambassador Programs, Inc.",2015-04-27,2015-02-26,60,WA
9459,Boeing,2015-04-24,2015-02-26,319,WA
9460,Trulia,2015-04-20,2015-02-26,157,WA
9461,Emeritus Senior Living,2015-04-02,2015-02-03,41,WA
9462,Bradken Foundry,2015-03-16,2015-01-15,89,WA
9463,Great American Casino,2015-03-15,2015-01-26,93,WA
9464,United Airlines,2015-03-07,2015-01-07,41,WA
9465,Group Health ,2015-03-01,2014-12-29,15,WA
9466,Valeant Pharmaceuticals,2015-02-23,2015-03-02,77,WA
9467,United Airlines,2015-01-30,2014-12-01,264,WA
9468,Swiift Transportation,2015-01-30,2014-12-01,180,WA
9469,Boeing,2015-01-23,2014-12-02,83,WA
9470,Avamere Georgian House of Lakewood,2015-01-16,2014-11-12,69,WA
9471,JCPenney,2015-01-16,2014-11-12,112,WA
9472,Nordstrom,2015-01-10,2014-10-31,142,WA
9473,Group Health ,2014-12-31,2014-10-31,102,WA
9474,Amgen,2014-12-31,2014-10-22,274,WA
9475,Microsoft,2014-12-28,2014-10-30,635,WA
9476,Cobalt Mortgage,2014-12-16,2014-10-13,10,WA
9477,Emeritus Senior Living,2014-12-01,2014-10-06,29,WA
9478,"Metrie, Inc.",2014-11-27,2014-10-09,54,WA
9479,Macro Technologies,2014-11-21,2014-09-18,64,WA
9480,Cobalt Mortgage,2014-11-21,2014-09-18,148,WA
9481,Microsoft,2014-11-17,2014-09-18,747,WA
9482,Staples,2014-11-17,2014-09-17,50,WA
9483,Niagara Bottling,2014-11-13,2014-09-05,73,WA
9484,Novo Nordisk,2014-11-03,2014-09-04,63,WA
9485,JCPenney,2014-11-01,2014-09-03,141,WA
9486,Boeing,2014-10-24,2014-08-25,70,WA
9487,Employment Security Department,2014-10-15,2014-08-22,149,WA
9488,Emeritus Senior Living,2014-10-06,2014-08-06,6,WA
9489,Elliott's Oyster House,2014-10-01,2014-08-06,200,WA
9490,G4S Government Solutions,2014-09-30,2014-08-12,93,WA
9491,Boeing,2014-09-19,2014-07-21,95,WA
9492,Waste Management ,2014-09-19,2014-06-27,125,WA
9493,Hightail,2014-09-17,2014-09-18,1,WA
9494,Microsoft,2014-09-15,2014-07-17,1351,WA
9495,CenturyLink,2014-08-11,2014-06-11,158,WA
9496,Interfor,2014-07-31,2014-08-01,87,WA
9497,Eagle Marine Services,2014-07-31,2014-06-03,94,WA
9498,Emeritus Senior Living,2014-07-31,2014-05-29,4,WA
9499,Eager Beaver Computers,2014-06-30,2014-05-05,1,WA
9500,"Mettler-Toledo AutoChem, Inc.",2014-06-30,2014-01-24,21,WA
9501,Express Scripts,2014-06-29,2014-04-29,203,WA
9502,PerkinElmer,2014-06-27,2014-05-02,80,WA
9503,Sears,2014-06-01,2014-02-20,13,WA
9504,Sears,2014-06-01,2014-02-20,66,WA
9505,Chasing Fireflies,2014-05-01,2014-03-04,92,WA
9506,Pepsi,2014-04-22,2014-02-25,52,WA
9507,Boeing,2014-04-18,2014-02-18,79,WA
9508,Boeing,2014-04-04,2014-02-03,9,WA
9509,Boeing,2014-03-21,2014-01-21,8,WA
9510,General Dynamics/Electric Boat,2014-03-14,2014-01-17,29,WA
9511,Oldcastle Building Envelope,2014-03-12,2014-01-13,56,WA
9512,Sprint,2014-03-01,2014-02-11,91,WA
9513,Boeing,2014-02-21,2013-12-23,11,WA
9514,N-Store Merchandising,2014-02-03,2014-02-11,35,WA
9515,Zynga Inc.,2014-01-30,2014-02-11,52,WA
9516,Boeing,2014-01-24,2013-11-25,71,WA
9517,Berry Plastics Corporation,2014-01-19,2013-11-20,118,WA
9518,Electric Boat,2014-01-03,2013-11-01,6,WA
9519,Boeing,2014-01-01,2013-11-06,39,WA
9520,Transfield Services Rersource & Energy,2013-12-31,2013-12-10,49,WA
9521,Sprint,2013-12-31,2013-11-18,17,WA
9522,Pacific Rail Services,2013-12-31,2013-10-22,75,WA
9523,Pacific Construction Systems,2013-12-31,2013-07-18,103,WA
9524,Boeing,2013-12-13,2013-10-15,200,WA
9525,Visiting Nurse Home Care,2013-11-30,2013-10-01,150,WA
9526,RockTenn,2013-11-22,2013-09-30,58,WA
9527,Boeing,2013-11-22,2013-09-23,266,WA
9528,Mike Campbell & Associates,2013-11-12,2013-09-10,76,WA
9529,Boeing,2013-09-27,2013-07-29,3,WA
9530,"Fluor Federal Services, Inc.",2013-09-26,2013-07-08,150,WA
9531,Sprint,2013-09-20,2013-09-09,161,WA
9532,Boeing,2013-09-20,2013-07-25,143,WA
9533,RoadLink Workforce Solutions,2013-09-15,2013-09-03,86,WA
9534,Andrews International Inc.,2013-09-01,2013-07-15,35,WA
9535,Boeing,2013-08-23,2013-06-25,266,WA
9536,AREVA Federal Services LLC,2013-07-31,2013-08-01,3,WA
9537,Boeing,2013-07-19,2013-05-21,253,WA
9538,Medical Center Pharmacy,2013-06-30,2013-07-24,4,WA
9539,First A.M.E. Child Development Center,2013-06-30,2013-04-10,45,WA
9540,Boeing,2013-06-21,2013-04-23,99,WA
9541,Boeing,2013-06-07,2013-04-08,939,WA
9542,Zynga Inc.,2013-06-03,2013-06-07,2,WA
9543,EPIC,2013-05-31,2013-05-08,328,WA
9544,"Sykes Enterprises, Incorporated",2013-05-26,2013-03-26,148,WA
9545,RoadLink Workforce Solutions,2013-05-18,2013-05-16,150,WA
9546,Sargento,2013-05-03,2013-04-11,34,WA
9547,"Semiahmoo Resort Company, LLC",2013-05-03,2013-03-06,107,WA
9548,Comprehensive Clinical Development NW,2013-04-17,2013-04-17,43,WA
9549,American Suzuki Motor Corporation,2013-03-14,2013-01-14,2,WA
9550,Kmart,2013-03-10,2013-01-15,85,WA
9551,"Pacific Physicians' Laboratory, Inc. ",2013-03-09,2013-01-09,59,WA
9552,Central Parking,2013-02-28,2013-02-21,102,WA
9553,Skookum,2013-02-28,2012-12-27,54,WA
9554,Levy Premium Foodservice LP,2013-02-26,2013-01-30,363,WA
9555,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-18,127,WA
9556,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-18,1,WA
9557,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-18,1,WA
9558,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-18,2,WA
9559,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-18,5,WA
9560,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-14,2,WA
9561,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-14,4,WA
9562,TriWest Healthcare Alliance Corporation,2013-02-15,2012-12-14,3,WA
9563,Life Care Center of West Seattle,2013-01-31,2012-12-20,99,WA
9564,Briggs Nursery,2013-01-25,2013-01-28,150,WA
9565,"Clopay Building Products Company, Inc. ",2013-01-25,2012-10-25,55,WA
9566,Katana Summit,2012-12-31,2013-01-18,81,WA
9567,"Semiahmoo Resort Company, LLC",2012-12-31,2012-10-30,224,WA
9568,BAE Systems,2012-12-27,2012-10-31,57,WA
9569,Draper Valley Holdings LLC,2012-12-07,2012-10-08,66,WA
9570,Dendreon Corporation,2012-11-20,2012-09-20,145,WA
9571,American Airlines,2012-11-16,2012-09-18,66,WA
9572,URS Federal Services,2012-10-31,2012-09-25,236,WA
9573,Harland Clarke Holdings Corp.,2012-10-09,2012-08-06,35,WA
9574,Auburn Regional Medical Center,2012-09-28,2012-08-01,827,WA
9575,Universal Lumpers,2012-09-24,2012-07-19,97,WA
9576,"Thales Avionics, Inc.",2012-09-14,2012-07-16,42,WA
9577,Seattle Hilton Hotel,2012-09-03,2012-07-05,141,WA
9578,Delta Air Lines Reservation Call Center,2012-09-01,2012-05-22,189,WA
9579,Berry Plastics Corporation,2012-08-24,2012-09-10,59,WA
9580,National Food Corporation,2012-08-24,2012-06-22,75,WA
9581,Parsons,2012-08-19,2012-06-20,103,WA
9582,AREVA Federal Services LLC,2012-08-15,2012-08-21,5,WA
9583,Sterling Bank (First Independent Bank),2012-08-03,2012-06-04,63,WA
9584,Hostess Brands,2012-07-03,2012-05-07,6,WA
9585,Hostess Brands,2012-07-03,2012-05-07,15,WA
9586,Hostess Brands,2012-07-03,2012-05-07,111,WA
9587,Hostess Brands,2012-07-03,2012-05-07,17,WA
9588,Hostess Brands,2012-07-03,2012-05-07,6,WA
9589,Hostess Brands,2012-07-03,2012-05-07,53,WA
9590,Hostess Brands,2012-07-03,2012-05-07,3,WA
9591,Hostess Brands,2012-07-03,2012-05-07,8,WA
9592,Hostess Brands,2012-07-03,2012-05-07,6,WA
9593,Hostess Brands,2012-07-03,2012-05-07,2,WA
9594,Hostess Brands,2012-07-03,2012-05-07,9,WA
9595,Hostess Brands,2012-07-03,2012-05-07,14,WA
9596,"Amonix, Inc.",2012-06-30,2012-05-07,1,WA
9597,Verizon Wireless,2012-06-30,2012-05-02,814,WA
9598,BAE Systems,2012-06-30,2012-04-27,61,WA
9599,Davis Wire Corporation,2012-06-19,2012-04-27,57,WA
9600,Cardiac Science Corporate,2012-06-05,2012-04-10,60,WA
9601,Harland Clarke Holdings Corp.,2012-06-02,2012-04-10,74,WA
9602,"Zipper Interactive, Inc.",2012-06-01,2012-04-02,86,WA
9603,Boeing,2012-05-28,2012-03-26,39,WA
9604,Swedish Visiting Nurse Services,2012-04-27,2012-02-28,216,WA
9605,CenturyLink,2012-04-27,2012-02-23,52,WA
9606,Heinz North America,2012-04-13,2012-02-10,79,WA
9607,"Sykes Enterprises, Incorporated",2012-03-12,2012-01-10,167,WA
9608,Snokist Growers,2012-02-05,2011-12-09,607,WA
9609,"Emerald Shared Services DBA K&L Distributors, Inc.",2012-01-20,2011-11-21,215,WA
9610,Washington State Employment Security Department,2012-01-16,2011-10-21,222,WA
9611,Kimberly-Clark Corporation,2012-01-01,2011-10-19,760,WA
9612,"Lowe's HIW, Inc.",2011-12-16,2011-10-20,92,WA
9613,Kerry Ingredients & Flavours,2011-12-16,2011-10-13,58,WA
9614,"BlueScope Buildings North America, Inc.",2011-12-12,2011-10-13,67,WA
9615,Hampton Lumber Mills,2011-12-12,2011-10-12,76,WA
9616,Stimson Lumber,2011-11-11,2011-09-15,67,WA
9617,Kmart,2011-11-06,2011-08-17,68,WA
9618,Hampton Affiliates,2011-10-31,2011-08-09,80,WA
9619,TeleTech,2011-10-30,2011-08-31,240,WA
9620,Lockheed Martin Corporation,2011-09-30,2011-08-01,41,WA
9621,CH2MHill Plateau Remediation Company,2011-09-29,2011-07-29,750,WA
9622,Materials & Energy Corporation,2011-09-29,2011-07-29,141,WA
9623,"Woodinville Lumber, Inc.",2011-08-26,2011-08-23,76,WA
9624,"Woodinville Construction Services, L.L.C.",2011-08-26,2011-08-23,38,WA
9625,Tri-County Truss,2011-08-26,2011-08-23,94,WA
9626,Wells Fargo Home Mortgage Servicing,2011-08-21,2011-06-22,113,WA
9627,Monterey Gormet Foods,2011-08-17,2011-06-20,75,WA
9628,"Insight Schools, Inc.",2011-07-18,2011-05-26,168,WA
9629,Cardiac Science Corporate,2011-07-01,2011-04-29,54,WA
9630,BAE Systems,2011-06-30,2011-05-10,90,WA
9631,"Radia, Inc. P. S.",2011-06-30,2011-04-14,51,WA
9632,Pinnacle Foods Group,2011-06-23,2011-04-26,139,WA
9633,Petermann Northwest LLC,2011-06-22,2011-05-27,109,WA
9634,Whirlpool Corporation,2011-06-13,2011-04-12,140,WA
9635,Penguin Windows,2011-06-10,2011-06-15,121,WA
9636,"Grays Harbor Paper, LLC",2011-05-25,2011-05-27,231,WA
9637,Harland Clarke Holdings Corp.,2011-04-09,2011-02-09,53,WA
9638,"Union Bank, N.A.",2011-03-31,2011-03-11,72,WA
9639,"Pilchuck Contractors, Inc.",2011-03-28,2011-01-28,300,WA
9640,DAL Global Services,2011-02-23,2011-01-31,168,WA
9641,"Semiahmoo Resort Company, LLC",2011-02-15,2010-12-20,321,WA
9642,CompuCom Application Services,2011-02-08,2011-02-15,60,WA
9643,Penguin Windows,2011-02-01,2011-02-01,210,WA
9644,"ZipRealty, Inc.",2011-01-31,2010-12-06,129,WA
9645,Exel,2011-01-29,2010-11-02,146,WA
9646,International Paper,2011-01-14,2010-11-15,78,WA
9647,"Icicle Seafoods, Inc.",2010-12-20,2010-10-21,83,WA
9648,AHP (Associated Hygienic Products LLC),2010-11-27,2010-09-30,101,WA
